id,phc_id,medicine_id,record_date,quantity_used
471154,58,14,2026-05-09,11
471155,58,15,2026-05-09,6
471156,58,16,2026-05-09,0
471157,58,17,2026-05-09,2
471158,58,18,2026-05-09,1
471159,58,19,2026-05-09,2
471160,58,20,2026-05-09,2
471161,59,1,2026-05-09,6
471162,59,2,2026-05-09,3
471163,59,3,2026-05-09,6
471164,59,4,2026-05-09,3
471165,59,5,2026-05-09,17
471166,59,6,2026-05-09,7
471167,59,7,2026-05-09,11
471168,59,8,2026-05-09,12
471169,59,9,2026-05-09,12
471170,59,10,2026-05-09,4
471171,59,11,2026-05-09,4
471172,59,12,2026-05-09,19
471173,59,13,2026-05-09,11
471174,59,14,2026-05-09,7
471175,59,15,2026-05-09,9
471176,59,16,2026-05-09,0
471177,59,17,2026-05-09,0
471178,59,18,2026-05-09,2
471179,59,19,2026-05-09,0
471180,59,20,2026-05-09,3
471181,60,1,2026-05-09,6
471182,60,2,2026-05-09,3
471183,60,3,2026-05-09,5
471184,60,4,2026-05-09,2
471185,60,5,2026-05-09,25
471186,60,6,2026-05-09,7
471187,60,7,2026-05-09,15
471188,60,8,2026-05-09,11
471189,60,9,2026-05-09,11
471190,60,10,2026-05-09,4
471191,60,11,2026-05-09,3
471192,60,12,2026-05-09,17
471193,60,13,2026-05-09,13
471194,60,14,2026-05-09,7
471195,60,15,2026-05-09,6
471196,60,16,2026-05-09,1
471197,60,17,2026-05-09,0
471198,60,18,2026-05-09,4
471199,60,19,2026-05-09,2
471200,60,20,2026-05-09,2
471201,61,1,2026-05-09,5
471202,61,2,2026-05-09,3
471203,61,3,2026-05-09,6
471204,61,4,2026-05-09,3
471205,61,5,2026-05-09,21
471206,61,6,2026-05-09,6
471207,61,7,2026-05-09,18
471208,61,8,2026-05-09,8
471209,61,9,2026-05-09,18
471210,61,10,2026-05-09,3
471211,61,11,2026-05-09,1
471212,61,12,2026-05-09,19
471213,61,13,2026-05-09,16
471214,61,14,2026-05-09,7
471215,61,15,2026-05-09,9
471216,61,16,2026-05-09,0
471217,61,17,2026-05-09,0
471218,61,18,2026-05-09,3
471219,61,19,2026-05-09,1
471220,61,20,2026-05-09,3
471221,62,1,2026-05-09,8
471222,62,2,2026-05-09,2
471223,62,3,2026-05-09,3
471224,62,4,2026-05-09,5
471225,62,5,2026-05-09,32
471226,62,6,2026-05-09,6
471227,62,7,2026-05-09,16
471228,62,8,2026-05-09,8
471229,62,9,2026-05-09,17
471230,62,10,2026-05-09,6
471231,62,11,2026-05-09,4
471232,62,12,2026-05-09,25
471233,62,13,2026-05-09,14
471234,62,14,2026-05-09,10
471235,62,15,2026-05-09,9
471236,62,16,2026-05-09,0
471237,62,17,2026-05-09,3
471238,62,18,2026-05-09,4
471239,62,19,2026-05-09,1
471240,62,20,2026-05-09,3
471241,63,1,2026-05-09,11
471242,63,2,2026-05-09,5
471243,63,3,2026-05-09,6
471244,63,4,2026-05-09,4
471245,63,5,2026-05-09,25
471246,63,6,2026-05-09,11
471247,63,7,2026-05-09,18
471248,63,8,2026-05-09,17
471249,63,9,2026-05-09,20
471250,63,10,2026-05-09,5
471251,63,11,2026-05-09,3
471252,63,12,2026-05-09,34
471253,63,13,2026-05-09,17
471254,63,14,2026-05-09,13
471255,63,15,2026-05-09,9
471256,63,16,2026-05-09,0
471257,63,17,2026-05-09,2
471258,63,18,2026-05-09,3
471259,63,19,2026-05-09,2
471260,63,20,2026-05-09,3
471261,64,1,2026-05-09,5
471262,64,2,2026-05-09,4
471263,64,3,2026-05-09,4
471264,64,4,2026-05-09,2
471265,64,5,2026-05-09,15
471266,64,6,2026-05-09,7
471267,64,7,2026-05-09,17
471268,64,8,2026-05-09,12
471269,64,9,2026-05-09,15
471270,64,10,2026-05-09,3
471271,64,11,2026-05-09,1
471272,64,12,2026-05-09,19
471273,64,13,2026-05-09,13
471274,64,14,2026-05-09,8
471275,64,15,2026-05-09,4
471276,64,16,2026-05-09,1
471277,64,17,2026-05-09,1
471278,64,18,2026-05-09,2
471279,64,19,2026-05-09,1
471280,64,20,2026-05-09,2
471281,65,1,2026-05-09,7
471282,65,2,2026-05-09,4
471283,65,3,2026-05-09,6
471284,65,4,2026-05-09,4
471285,65,5,2026-05-09,32
471286,65,6,2026-05-09,9
471287,65,7,2026-05-09,20
471288,65,8,2026-05-09,18
471289,65,9,2026-05-09,21
471290,65,10,2026-05-09,6
471291,65,11,2026-05-09,4
471292,65,12,2026-05-09,22
471293,65,13,2026-05-09,18
471294,65,14,2026-05-09,15
471295,65,15,2026-05-09,9
471296,65,16,2026-05-09,0
471297,65,17,2026-05-09,1
471298,65,18,2026-05-09,2
471299,65,19,2026-05-09,1
471300,65,20,2026-05-09,2
471301,66,1,2026-05-09,5
471302,66,2,2026-05-09,2
471303,66,3,2026-05-09,6
471304,66,4,2026-05-09,2
471305,66,5,2026-05-09,28
471306,66,6,2026-05-09,6
471307,66,7,2026-05-09,10
471308,66,8,2026-05-09,10
471309,66,9,2026-05-09,12
471310,66,10,2026-05-09,2
471311,66,11,2026-05-09,3
471312,66,12,2026-05-09,17
471313,66,13,2026-05-09,9
471314,66,14,2026-05-09,9
471315,66,15,2026-05-09,6
471316,66,16,2026-05-09,2
471317,66,17,2026-05-09,0
471318,66,18,2026-05-09,4
471319,66,19,2026-05-09,2
471320,66,20,2026-05-09,1
471321,67,1,2026-05-09,7
471322,67,2,2026-05-09,5
471323,67,3,2026-05-09,5
471324,67,4,2026-05-09,3
471325,67,5,2026-05-09,25
471326,67,6,2026-05-09,9
471327,67,7,2026-05-09,24
471328,67,8,2026-05-09,13
471329,67,9,2026-05-09,14
471330,67,10,2026-05-09,7
471331,67,11,2026-05-09,1
471332,67,12,2026-05-09,29
471333,67,13,2026-05-09,15
471334,67,14,2026-05-09,10
471335,67,15,2026-05-09,9
471336,67,16,2026-05-09,1
471337,67,17,2026-05-09,2
471338,67,18,2026-05-09,4
471339,67,19,2026-05-09,0
471340,67,20,2026-05-09,2
471341,68,1,2026-05-09,2
471342,68,2,2026-05-09,1
471343,68,3,2026-05-09,2
471344,68,4,2026-05-09,2
471345,68,5,2026-05-09,16
471346,68,6,2026-05-09,4
471347,68,7,2026-05-09,9
471348,68,8,2026-05-09,8
471349,68,9,2026-05-09,9
471350,68,10,2026-05-09,3
471351,68,11,2026-05-09,2
471352,68,12,2026-05-09,12
471353,68,13,2026-05-09,6
471354,68,14,2026-05-09,4
471355,68,15,2026-05-09,3
471356,68,16,2026-05-09,1
471357,68,17,2026-05-09,0
471358,68,18,2026-05-09,0
471359,68,19,2026-05-09,2
471360,68,20,2026-05-09,1
471361,69,1,2026-05-09,5
471362,69,2,2026-05-09,2
471363,69,3,2026-05-09,6
471364,69,4,2026-05-09,3
471365,69,5,2026-05-09,14
471366,69,6,2026-05-09,8
471367,69,7,2026-05-09,19
471368,69,8,2026-05-09,16
471369,69,9,2026-05-09,16
471370,69,10,2026-05-09,3
471371,69,11,2026-05-09,2
471372,69,12,2026-05-09,18
471373,69,13,2026-05-09,11
471374,69,14,2026-05-09,10
471375,69,15,2026-05-09,11
471376,69,16,2026-05-09,0
471377,69,17,2026-05-09,2
471378,69,18,2026-05-09,3
471379,69,19,2026-05-09,2
471380,69,20,2026-05-09,3
471381,70,1,2026-05-09,4
471382,70,2,2026-05-09,2
471383,70,3,2026-05-09,2
471384,70,4,2026-05-09,1
471385,70,5,2026-05-09,10
471386,70,6,2026-05-09,4
471387,70,7,2026-05-09,11
471388,70,8,2026-05-09,5
471389,70,9,2026-05-09,8
471390,70,10,2026-05-09,3
471391,70,11,2026-05-09,2
471392,70,12,2026-05-09,9
471393,70,13,2026-05-09,8
471394,70,14,2026-05-09,6
471395,70,15,2026-05-09,4
471396,70,16,2026-05-09,2
471397,70,17,2026-05-09,0
471398,70,18,2026-05-09,1
471399,70,19,2026-05-09,0
471400,70,20,2026-05-09,3
471401,71,1,2026-05-09,7
471402,71,2,2026-05-09,6
471403,71,3,2026-05-09,6
471404,71,4,2026-05-09,0
471405,71,5,2026-05-09,25
471406,71,6,2026-05-09,6
471407,71,7,2026-05-09,16
471408,71,8,2026-05-09,12
471409,71,9,2026-05-09,16
471410,71,10,2026-05-09,6
471411,71,11,2026-05-09,2
471412,71,12,2026-05-09,18
471413,71,13,2026-05-09,13
471414,71,14,2026-05-09,10
471415,71,15,2026-05-09,8
471416,71,16,2026-05-09,0
471417,71,17,2026-05-09,2
471418,71,18,2026-05-09,4
471419,71,19,2026-05-09,2
471420,71,20,2026-05-09,3
471421,72,1,2026-05-09,9
471422,72,2,2026-05-09,4
471423,72,3,2026-05-09,7
471424,72,4,2026-05-09,2
471425,72,5,2026-05-09,42
471426,72,6,2026-05-09,9
471427,72,7,2026-05-09,31
471428,72,8,2026-05-09,11
471429,72,9,2026-05-09,26
471430,72,10,2026-05-09,5
471431,72,11,2026-05-09,1
471432,72,12,2026-05-09,25
471433,72,13,2026-05-09,20
471434,72,14,2026-05-09,13
471435,72,15,2026-05-09,10
471436,72,16,2026-05-09,0
471437,72,17,2026-05-09,0
471438,72,18,2026-05-09,4
471439,72,19,2026-05-09,0
471440,72,20,2026-05-09,3
471441,73,1,2026-05-09,8
471442,73,2,2026-05-09,4
471443,73,3,2026-05-09,7
471444,73,4,2026-05-09,2
471445,73,5,2026-05-09,28
471446,73,6,2026-05-09,6
471447,73,7,2026-05-09,18
471448,73,8,2026-05-09,11
471449,73,9,2026-05-09,17
471450,73,10,2026-05-09,4
471451,73,11,2026-05-09,2
471452,73,12,2026-05-09,15
471453,73,13,2026-05-09,14
471454,73,14,2026-05-09,9
471455,73,15,2026-05-09,7
471456,73,16,2026-05-09,0
471457,73,17,2026-05-09,1
471458,73,18,2026-05-09,2
471459,73,19,2026-05-09,1
471460,73,20,2026-05-09,3
471461,74,1,2026-05-09,4
471462,74,2,2026-05-09,3
471463,74,3,2026-05-09,5
471464,74,4,2026-05-09,2
471465,74,5,2026-05-09,20
471466,74,6,2026-05-09,7
471467,74,7,2026-05-09,13
471468,74,8,2026-05-09,10
471469,74,9,2026-05-09,13
471470,74,10,2026-05-09,4
471471,74,11,2026-05-09,4
471472,74,12,2026-05-09,16
471473,74,13,2026-05-09,14
471474,74,14,2026-05-09,7
471475,74,15,2026-05-09,6
471476,74,16,2026-05-09,0
471477,74,17,2026-05-09,0
471478,74,18,2026-05-09,2
471479,74,19,2026-05-09,1
471480,74,20,2026-05-09,2
471481,75,1,2026-05-09,5
471482,75,2,2026-05-09,4
471483,75,3,2026-05-09,3
471484,75,4,2026-05-09,2
471485,75,5,2026-05-09,26
471486,75,6,2026-05-09,9
471487,75,7,2026-05-09,17
471488,75,8,2026-05-09,8
471489,75,9,2026-05-09,20
471490,75,10,2026-05-09,4
471491,75,11,2026-05-09,1
471492,75,12,2026-05-09,17
471493,75,13,2026-05-09,11
471494,75,14,2026-05-09,9
471495,75,15,2026-05-09,6
471496,75,16,2026-05-09,0
471497,75,17,2026-05-09,2
471498,75,18,2026-05-09,2
471499,75,19,2026-05-09,1
471500,75,20,2026-05-09,2
471501,76,1,2026-05-09,5
471502,76,2,2026-05-09,5
471503,76,3,2026-05-09,5
471504,76,4,2026-05-09,2
471505,76,5,2026-05-09,19
471506,76,6,2026-05-09,5
471507,76,7,2026-05-09,15
471508,76,8,2026-05-09,7
471509,76,9,2026-05-09,13
471510,76,10,2026-05-09,3
471511,76,11,2026-05-09,1
471512,76,12,2026-05-09,14
471513,76,13,2026-05-09,12
471514,76,14,2026-05-09,6
471515,76,15,2026-05-09,6
471516,76,16,2026-05-09,2
471517,76,17,2026-05-09,1
471518,76,18,2026-05-09,2
471519,76,19,2026-05-09,0
471520,76,20,2026-05-09,1
471521,77,1,2026-05-09,4
471522,77,2,2026-05-09,2
471523,77,3,2026-05-09,4
471524,77,4,2026-05-09,2
471525,77,5,2026-05-09,16
471526,77,6,2026-05-09,4
471527,77,7,2026-05-09,12
471528,77,8,2026-05-09,9
471529,77,9,2026-05-09,8
471530,77,10,2026-05-09,2
471531,77,11,2026-05-09,1
471532,77,12,2026-05-09,11
471533,77,13,2026-05-09,8
471534,77,14,2026-05-09,7
471535,77,15,2026-05-09,5
471536,77,16,2026-05-09,1
471537,77,17,2026-05-09,0
471538,77,18,2026-05-09,1
471539,77,19,2026-05-09,1
471540,77,20,2026-05-09,1
471541,78,1,2026-05-09,8
471542,78,2,2026-05-09,4
471543,78,3,2026-05-09,3
471544,78,4,2026-05-09,3
471545,78,5,2026-05-09,25
471546,78,6,2026-05-09,7
471547,78,7,2026-05-09,11
471548,78,8,2026-05-09,9
471549,78,9,2026-05-09,15
471550,78,10,2026-05-09,4
471551,78,11,2026-05-09,2
471552,78,12,2026-05-09,13
471553,78,13,2026-05-09,10
471554,78,14,2026-05-09,8
471555,78,15,2026-05-09,7
471556,78,16,2026-05-09,1
471557,78,17,2026-05-09,1
471558,78,18,2026-05-09,2
471559,78,19,2026-05-09,1
471560,78,20,2026-05-09,0
471561,79,1,2026-05-09,4
471562,79,2,2026-05-09,0
471563,79,3,2026-05-09,4
471564,79,4,2026-05-09,3
471565,79,5,2026-05-09,16
471566,79,6,2026-05-09,5
471567,79,7,2026-05-09,11
471568,79,8,2026-05-09,8
471569,79,9,2026-05-09,8
471570,79,10,2026-05-09,3
471571,79,11,2026-05-09,0
471572,79,12,2026-05-09,14
471573,79,13,2026-05-09,11
471574,79,14,2026-05-09,6
471575,79,15,2026-05-09,4
471576,79,16,2026-05-09,1
471577,79,17,2026-05-09,1
471578,79,18,2026-05-09,0
471579,79,19,2026-05-09,1
471580,79,20,2026-05-09,0
471581,80,1,2026-05-09,13
471582,80,2,2026-05-09,5
471583,80,3,2026-05-09,9
471584,80,4,2026-05-09,4
471585,80,5,2026-05-09,43
471586,80,6,2026-05-09,14
471587,80,7,2026-05-09,22
471588,80,8,2026-05-09,16
471589,80,9,2026-05-09,25
471590,80,10,2026-05-09,7
471591,80,11,2026-05-09,5
471592,80,12,2026-05-09,28
471593,80,13,2026-05-09,25
471594,80,14,2026-05-09,17
471595,80,15,2026-05-09,10
471596,80,16,2026-05-09,0
471597,80,17,2026-05-09,2
471598,80,18,2026-05-09,3
471599,80,19,2026-05-09,1
471600,80,20,2026-05-09,3
471601,81,1,2026-05-09,6
471602,81,2,2026-05-09,1
471603,81,3,2026-05-09,4
471604,81,4,2026-05-09,2
471605,81,5,2026-05-09,16
471606,81,6,2026-05-09,6
471607,81,7,2026-05-09,13
471608,81,8,2026-05-09,11
471609,81,9,2026-05-09,11
471610,81,10,2026-05-09,4
471611,81,11,2026-05-09,2
471612,81,12,2026-05-09,17
471613,81,13,2026-05-09,12
471614,81,14,2026-05-09,9
471615,81,15,2026-05-09,8
471616,81,16,2026-05-09,1
471617,81,17,2026-05-09,2
471618,81,18,2026-05-09,2
471619,81,19,2026-05-09,1
471620,81,20,2026-05-09,0
471621,82,1,2026-05-09,4
471622,82,2,2026-05-09,3
471623,82,3,2026-05-09,5
471624,82,4,2026-05-09,3
471625,82,5,2026-05-09,22
471626,82,6,2026-05-09,7
471627,82,7,2026-05-09,20
471628,82,8,2026-05-09,10
471629,82,9,2026-05-09,17
471630,82,10,2026-05-09,3
471631,82,11,2026-05-09,1
471632,82,12,2026-05-09,22
471633,82,13,2026-05-09,13
471634,82,14,2026-05-09,13
471635,82,15,2026-05-09,7
471636,82,16,2026-05-09,1
471637,82,17,2026-05-09,0
471638,82,18,2026-05-09,4
471639,82,19,2026-05-09,2
471640,82,20,2026-05-09,3
471641,83,1,2026-05-09,4
471642,83,2,2026-05-09,3
471643,83,3,2026-05-09,3
471644,83,4,2026-05-09,3
471645,83,5,2026-05-09,22
471646,83,6,2026-05-09,8
471647,83,7,2026-05-09,14
471648,83,8,2026-05-09,10
471649,83,9,2026-05-09,15
471650,83,10,2026-05-09,3
471651,83,11,2026-05-09,3
471652,83,12,2026-05-09,19
471653,83,13,2026-05-09,15
471654,83,14,2026-05-09,9
471655,83,15,2026-05-09,9
471656,83,16,2026-05-09,2
471657,83,17,2026-05-09,0
471658,83,18,2026-05-09,3
471659,83,19,2026-05-09,1
471660,83,20,2026-05-09,4
471661,84,1,2026-05-09,5
471662,84,2,2026-05-09,3
471663,84,3,2026-05-09,5
471664,84,4,2026-05-09,1
471665,84,5,2026-05-09,17
471666,84,6,2026-05-09,7
471667,84,7,2026-05-09,15
471668,84,8,2026-05-09,10
471669,84,9,2026-05-09,16
471670,84,10,2026-05-09,4
471671,84,11,2026-05-09,3
471672,84,12,2026-05-09,15
471673,84,13,2026-05-09,16
471674,84,14,2026-05-09,10
471675,84,15,2026-05-09,10
471676,84,16,2026-05-09,0
471677,84,17,2026-05-09,3
471678,84,18,2026-05-09,3
471679,84,19,2026-05-09,2
471680,84,20,2026-05-09,4
471681,85,1,2026-05-09,9
471682,85,2,2026-05-09,4
471683,85,3,2026-05-09,5
471684,85,4,2026-05-09,6
471685,85,5,2026-05-09,29
471686,85,6,2026-05-09,8
471687,85,7,2026-05-09,19
471688,85,8,2026-05-09,8
471689,85,9,2026-05-09,21
471690,85,10,2026-05-09,6
471691,85,11,2026-05-09,3
471692,85,12,2026-05-09,17
471693,85,13,2026-05-09,15
471694,85,14,2026-05-09,10
471695,85,15,2026-05-09,9
471696,85,16,2026-05-09,0
471697,85,17,2026-05-09,1
471698,85,18,2026-05-09,2
471699,85,19,2026-05-09,3
471700,85,20,2026-05-09,2
471701,86,1,2026-05-09,4
471702,86,2,2026-05-09,5
471703,86,3,2026-05-09,4
471704,86,4,2026-05-09,2
471705,86,5,2026-05-09,23
471706,86,6,2026-05-09,8
471707,86,7,2026-05-09,11
471708,86,8,2026-05-09,10
471709,86,9,2026-05-09,18
471710,86,10,2026-05-09,3
471711,86,11,2026-05-09,0
471712,86,12,2026-05-09,18
471713,86,13,2026-05-09,11
471714,86,14,2026-05-09,8
471715,86,15,2026-05-09,7
471716,86,16,2026-05-09,0
471717,86,17,2026-05-09,0
471718,86,18,2026-05-09,1
471719,86,19,2026-05-09,0
471720,86,20,2026-05-09,4
471721,87,1,2026-05-09,4
471722,87,2,2026-05-09,3
471723,87,3,2026-05-09,5
471724,87,4,2026-05-09,1
471725,87,5,2026-05-09,30
471726,87,6,2026-05-09,5
471727,87,7,2026-05-09,15
471728,87,8,2026-05-09,8
471729,87,9,2026-05-09,18
471730,87,10,2026-05-09,2
471731,87,11,2026-05-09,1
471732,87,12,2026-05-09,16
471733,87,13,2026-05-09,14
471734,87,14,2026-05-09,11
471735,87,15,2026-05-09,7
471736,87,16,2026-05-09,0
471737,87,17,2026-05-09,0
471738,87,18,2026-05-09,1
471739,87,19,2026-05-09,0
471740,87,20,2026-05-09,2
471741,88,1,2026-05-09,7
471742,88,2,2026-05-09,4
471743,88,3,2026-05-09,5
471744,88,4,2026-05-09,2
471745,88,5,2026-05-09,18
471746,88,6,2026-05-09,8
471747,88,7,2026-05-09,15
471748,88,8,2026-05-09,10
471749,88,9,2026-05-09,13
471750,88,10,2026-05-09,4
471751,88,11,2026-05-09,2
471752,88,12,2026-05-09,15
471753,88,13,2026-05-09,14
471754,88,14,2026-05-09,7
471755,88,15,2026-05-09,7
471756,88,16,2026-05-09,0
471757,88,17,2026-05-09,1
471758,88,18,2026-05-09,4
471759,88,19,2026-05-09,0
471760,88,20,2026-05-09,1
471761,89,1,2026-05-09,9
471762,89,2,2026-05-09,6
471763,89,3,2026-05-09,7
471764,89,4,2026-05-09,2
471765,89,5,2026-05-09,46
471766,89,6,2026-05-09,12
471767,89,7,2026-05-09,27
471768,89,8,2026-05-09,20
471769,89,9,2026-05-09,26
471770,89,10,2026-05-09,7
471771,89,11,2026-05-09,3
471772,89,12,2026-05-09,27
471773,89,13,2026-05-09,18
471774,89,14,2026-05-09,16
471775,89,15,2026-05-09,12
471776,89,16,2026-05-09,1
471777,89,17,2026-05-09,3
471778,89,18,2026-05-09,5
471779,89,19,2026-05-09,1
471780,89,20,2026-05-09,2
471781,90,1,2026-05-09,7
471782,90,2,2026-05-09,3
471783,90,3,2026-05-09,7
471784,90,4,2026-05-09,3
471785,90,5,2026-05-09,37
471786,90,6,2026-05-09,9
471787,90,7,2026-05-09,19
471788,90,8,2026-05-09,17
471789,90,9,2026-05-09,25
471790,90,10,2026-05-09,4
471791,90,11,2026-05-09,4
471792,90,12,2026-05-09,22
471793,90,13,2026-05-09,14
471794,90,14,2026-05-09,12
471795,90,15,2026-05-09,8
471796,90,16,2026-05-09,0
471797,90,17,2026-05-09,3
471798,90,18,2026-05-09,1
471799,90,19,2026-05-09,0
471800,90,20,2026-05-09,1
471801,91,1,2026-05-09,6
471802,91,2,2026-05-09,3
471803,91,3,2026-05-09,4
471804,91,4,2026-05-09,3
471805,91,5,2026-05-09,19
471806,91,6,2026-05-09,5
471807,91,7,2026-05-09,16
471808,91,8,2026-05-09,6
471809,91,9,2026-05-09,12
471810,91,10,2026-05-09,3
471811,91,11,2026-05-09,2
471812,91,12,2026-05-09,14
471813,91,13,2026-05-09,9
471814,91,14,2026-05-09,10
471815,91,15,2026-05-09,7
471816,91,16,2026-05-09,1
471817,91,17,2026-05-09,0
471818,91,18,2026-05-09,3
471819,91,19,2026-05-09,1
471820,91,20,2026-05-09,1
471821,92,1,2026-05-09,15
471822,92,2,2026-05-09,6
471823,92,3,2026-05-09,7
471824,92,4,2026-05-09,5
471825,92,5,2026-05-09,60
471826,92,6,2026-05-09,12
471827,92,7,2026-05-09,44
471828,92,8,2026-05-09,28
471829,92,9,2026-05-09,30
471830,92,10,2026-05-09,11
471831,92,11,2026-05-09,5
471832,92,12,2026-05-09,31
471833,92,13,2026-05-09,29
471834,92,14,2026-05-09,20
471835,92,15,2026-05-09,14
471836,92,16,2026-05-09,0
471837,92,17,2026-05-09,3
471838,92,18,2026-05-09,5
471839,92,19,2026-05-09,2
471840,92,20,2026-05-09,6
471841,93,1,2026-05-09,7
471842,93,2,2026-05-09,5
471843,93,3,2026-05-09,5
471844,93,4,2026-05-09,3
471845,93,5,2026-05-09,23
471846,93,6,2026-05-09,9
471847,93,7,2026-05-09,22
471848,93,8,2026-05-09,14
471849,93,9,2026-05-09,16
471850,93,10,2026-05-09,5
471851,93,11,2026-05-09,4
471852,93,12,2026-05-09,17
471853,93,13,2026-05-09,18
471854,93,14,2026-05-09,15
471855,93,15,2026-05-09,9
471856,93,16,2026-05-09,2
471857,93,17,2026-05-09,3
471858,93,18,2026-05-09,5
471859,93,19,2026-05-09,1
471860,93,20,2026-05-09,2
471861,94,1,2026-05-09,8
471862,94,2,2026-05-09,4
471863,94,3,2026-05-09,7
471864,94,4,2026-05-09,3
471865,94,5,2026-05-09,15
471866,94,6,2026-05-09,9
471867,94,7,2026-05-09,17
471868,94,8,2026-05-09,15
471869,94,9,2026-05-09,23
471870,94,10,2026-05-09,4
471871,94,11,2026-05-09,2
471872,94,12,2026-05-09,23
471873,94,13,2026-05-09,20
471874,94,14,2026-05-09,11
471875,94,15,2026-05-09,5
471876,94,16,2026-05-09,1
471877,94,17,2026-05-09,2
471878,94,18,2026-05-09,3
471879,94,19,2026-05-09,0
471880,94,20,2026-05-09,3
471881,95,1,2026-05-09,5
471882,95,2,2026-05-09,5
471883,95,3,2026-05-09,5
471884,95,4,2026-05-09,5
471885,95,5,2026-05-09,37
471886,95,6,2026-05-09,10
471887,95,7,2026-05-09,22
471888,95,8,2026-05-09,17
471889,95,9,2026-05-09,20
471890,95,10,2026-05-09,5
471891,95,11,2026-05-09,3
471892,95,12,2026-05-09,22
471893,95,13,2026-05-09,10
471894,95,14,2026-05-09,10
471895,95,15,2026-05-09,9
471896,95,16,2026-05-09,0
471897,95,17,2026-05-09,2
471898,95,18,2026-05-09,5
471899,95,19,2026-05-09,2
471900,95,20,2026-05-09,1
471901,96,1,2026-05-09,4
471902,96,2,2026-05-09,4
471903,96,3,2026-05-09,2
471904,96,4,2026-05-09,2
471905,96,5,2026-05-09,18
471906,96,6,2026-05-09,5
471907,96,7,2026-05-09,10
471908,96,8,2026-05-09,7
471909,96,9,2026-05-09,11
471910,96,10,2026-05-09,3
471911,96,11,2026-05-09,1
471912,96,12,2026-05-09,10
471913,96,13,2026-05-09,11
471914,96,14,2026-05-09,5
471915,96,15,2026-05-09,6
471916,96,16,2026-05-09,1
471917,96,17,2026-05-09,2
471918,96,18,2026-05-09,1
471919,96,19,2026-05-09,0
471920,96,20,2026-05-09,0
471921,97,1,2026-05-09,6
471922,97,2,2026-05-09,3
471923,97,3,2026-05-09,4
471924,97,4,2026-05-09,3
471925,97,5,2026-05-09,31
471926,97,6,2026-05-09,10
471927,97,7,2026-05-09,16
471928,97,8,2026-05-09,14
471929,97,9,2026-05-09,22
471930,97,10,2026-05-09,6
471931,97,11,2026-05-09,3
471932,97,12,2026-05-09,22
471933,97,13,2026-05-09,12
471934,97,14,2026-05-09,11
471935,97,15,2026-05-09,12
471936,97,16,2026-05-09,0
471937,97,17,2026-05-09,0
471938,97,18,2026-05-09,2
471939,97,19,2026-05-09,2
471940,97,20,2026-05-09,3
471941,98,1,2026-05-09,22
471942,98,2,2026-05-09,5
471943,98,3,2026-05-09,11
471944,98,4,2026-05-09,5
471945,98,5,2026-05-09,85
471946,98,6,2026-05-09,13
471947,98,7,2026-05-09,27
471948,98,8,2026-05-09,22
471949,98,9,2026-05-09,36
471950,98,10,2026-05-09,11
471951,98,11,2026-05-09,4
471952,98,12,2026-05-09,30
471953,98,13,2026-05-09,23
471954,98,14,2026-05-09,21
471955,98,15,2026-05-09,16
471956,98,16,2026-05-09,0
471957,98,17,2026-05-09,3
471958,98,18,2026-05-09,5
471959,98,19,2026-05-09,1
471960,98,20,2026-05-09,1
471961,99,1,2026-05-09,6
471962,99,2,2026-05-09,3
471963,99,3,2026-05-09,5
471964,99,4,2026-05-09,3
471965,99,5,2026-05-09,21
471966,99,6,2026-05-09,6
471967,99,7,2026-05-09,11
471968,99,8,2026-05-09,9
471969,99,9,2026-05-09,13
471970,99,10,2026-05-09,2
471971,99,11,2026-05-09,1
471972,99,12,2026-05-09,12
471973,99,13,2026-05-09,10
471974,99,14,2026-05-09,11
471975,99,15,2026-05-09,7
471976,99,16,2026-05-09,0
471977,99,17,2026-05-09,1
471978,99,18,2026-05-09,2
471979,99,19,2026-05-09,1
471980,99,20,2026-05-09,1
471981,100,1,2026-05-09,5
471982,100,2,2026-05-09,6
471983,100,3,2026-05-09,3
471984,100,4,2026-05-09,2
471985,100,5,2026-05-09,17
471986,100,6,2026-05-09,5
471987,100,7,2026-05-09,12
471988,100,8,2026-05-09,10
471989,100,9,2026-05-09,15
471990,100,10,2026-05-09,3
471991,100,11,2026-05-09,2
471992,100,12,2026-05-09,13
471993,100,13,2026-05-09,14
471994,100,14,2026-05-09,5
471995,100,15,2026-05-09,4
471996,100,16,2026-05-09,0
471997,100,17,2026-05-09,2
471998,100,18,2026-05-09,2
471999,100,19,2026-05-09,2
472000,100,20,2026-05-09,2
472001,1,1,2026-05-10,4
472002,1,2,2026-05-10,3
472003,1,3,2026-05-10,2
472004,1,4,2026-05-10,2
472005,1,5,2026-05-10,9
472006,1,6,2026-05-10,1
472007,1,7,2026-05-10,5
472008,1,8,2026-05-10,5
472009,1,9,2026-05-10,6
472010,1,10,2026-05-10,1
472011,1,11,2026-05-10,0
472012,1,12,2026-05-10,7
472013,1,13,2026-05-10,5
472014,1,14,2026-05-10,4
472015,1,15,2026-05-10,3
472016,1,16,2026-05-10,1
472017,1,17,2026-05-10,0
472018,1,18,2026-05-10,0
472019,1,19,2026-05-10,0
472020,1,20,2026-05-10,0
472021,2,1,2026-05-10,4
472022,2,2,2026-05-10,2
472023,2,3,2026-05-10,3
472024,2,4,2026-05-10,3
472025,2,5,2026-05-10,16
472026,2,6,2026-05-10,2
